ee_addr	dwarf_linkage	tier	static	arity	ret	text	decl_file
0010c9f8	_ZN2YS11TEST_ACTION9ActionHopEi	sim-med	1	1		YS::TEST_ACTION::ActionHop(int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libysdbg/test_action.cpp
0010cbc8	_ZN2kn6Friend14setCommandItemEiPN2YS3OBJEi	med	0	4		kn::Friend::setCommandItem(kn::Friend *, int, YS::OBJ *, int)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010cc70	_ZN2kn6Friend11getEnemyVecEv	med	0	1	const kn::VecSet *	kn::Friend::getEnemyVec(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010cce0	_ZN2kn6Friend9eachEnemyEPN2YS3OBJE	med	1	1	YS::BTLOBJ *	kn::Friend::eachEnemy(YS::OBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010cdc4	_ZN2kn6Friend20checkLostTarget_freeEv	sim-high	0	1	bool	kn::Friend::checkLostTarget_free(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010ce78	_ZN2kn6Friend24checkLostTarget_togetherEv	sim-med	0	1	bool	kn::Friend::checkLostTarget_together(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010cef0	_ZN2kn6Friend20checkLostTarget_nearEv	sim-high	0	1	bool	kn::Friend::checkLostTarget_near(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010d038	_ZN2kn6Friend19checkLostTarget_farEv	sim-high	0	1	bool	kn::Friend::checkLostTarget_far(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010d2b8	_ZN2kn6Friend16searchEnemy_freeEPN2YS6TARGETES3_	med	0	3		kn::Friend::searchEnemy_free(kn::Friend *, YS::TARGET *, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010d468	_ZN2kn6Friend20searchEnemy_togetherEPN2YS6TARGETES3_	med	0	3		kn::Friend::searchEnemy_together(kn::Friend *, YS::TARGET *, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010d524	_ZN2kn6Friend16searchEnemy_nearEPN2YS6TARGETES3_	sim-high	0	3		kn::Friend::searchEnemy_near(kn::Friend *, YS::TARGET *, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010d638	_ZN2kn6Friend15searchEnemy_farEPN2YS6TARGETES3_	sim-high	0	3		kn::Friend::searchEnemy_far(kn::Friend *, YS::TARGET *, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010d8f8	_ZN2kn6Friend19searchEnemy_supportEPN2YS6TARGETES3_	sim-sib-med	0	3		kn::Friend::searchEnemy_support(kn::Friend *, YS::TARGET *, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010d900	_ZN2kn6Friend18searchEnemy_lockonEPN2YS6TARGETES3_	med	0	3		kn::Friend::searchEnemy_lockon(kn::Friend *, YS::TARGET *, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010d918	_ZN2kn6Friend26searchEnemy_playerAttackerEPN2YS6TARGETES3_	med	0	3		kn::Friend::searchEnemy_playerAttacker(kn::Friend *, YS::TARGET *, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010da40	_ZN2kn6Friend24searchEnemy_playerTargetEPN2YS6TARGETES3_	med	0	3		kn::Friend::searchEnemy_playerTarget(kn::Friend *, YS::TARGET *, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010df18	_ZN2kn6Friend11searchEnemyEv	med	0	1		kn::Friend::searchEnemy(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010e130	_ZN2kn6Friend12updateTargetEb	high	0	2	bool	kn::Friend::updateTarget(kn::Friend *, bool)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010e368	_ZN2kn6Friend14restrictedMoveEPKNS_6VecSetE	med	0	2	bool	kn::Friend::restrictedMove(kn::Friend *, const kn::VecSet *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010e7e0	_ZN2kn6Friend12getMoveSpeedENS0_9MOVE_MODEE	sim-rerun-med	0	2	float	kn::Friend::getMoveSpeed(kn::Friend *, kn::Friend::MOVE_MODE)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f098	_ZN2kn6Friend9canAttackEv	sim-high	0	1	bool	kn::Friend::canAttack(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f660	_ZN2kn6Friend8getFRandEv	med	1	0	float	kn::Friend::getFRand() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f6b8	_ZN2kn6Friend12checkHpRatioEPN2YS5PARTYEf	med	1	2	bool	kn::Friend::checkHpRatio(YS::PARTY *, float) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f6f8	_ZN2kn6Friend12checkMpRatioEPN2YS5PARTYEf	sim-med	1	2	bool	kn::Friend::checkMpRatio(YS::PARTY *, float) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f748	_ZN2kn6Friend13canItemActionEi	sim-high	0	2	bool	kn::Friend::canItemAction(kn::Friend *, int)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f7b0	_ZN2kn6Friend14equipedAbilityEii	high	0	3	bool	kn::Friend::equipedAbility(kn::Friend *, int, int)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f880	_ZN2kn6Friend14setActionTimerEff	med	0	3		kn::Friend::setActionTimer(kn::Friend *, float, float)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f8a8	_ZN2kn6Friend14getActionTimerEv	sim-rerun-med	0	1	float	kn::Friend::getActionTimer(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f8c0	_ZN2kn6Friend16isContinueActionEv	med	0	1	bool	kn::Friend::isContinueAction(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f8d0	_ZN2kn6Friend15isTargetChangedEv	sim-sandwich	0	1	bool	kn::Friend::isTargetChanged(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f8e0	_ZN2kn6Friend19enableSystemWishDirEv	sim-sandwich	0	1		kn::Friend::enableSystemWishDir(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f8f0	_ZN2kn6Friend20disableSystemWishDirEv	med	0	1		kn::Friend::disableSystemWishDir(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f918	_ZN2kn6Friend14disableInertiaEv	med	0	1		kn::Friend::disableInertia(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f960	_ZN2kn6Friend13enableInertiaEv	sim-high	0	1		kn::Friend::enableInertia(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010f9f0	_ZN2kn6Friend11setMovementERKNS_7FVectorEb	med	0	3		kn::Friend::setMovement(kn::Friend *, const kn::FVector &, bool)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010fa28	_ZN2kn6Friend11getMovementEv	med	0	1	kn::FVector &	kn::Friend::getMovement(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010fa58	_ZN2kn6Friend10getInertiaEv	high	0	1	kn::FVector &	kn::Friend::getInertia(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010fb08	_ZN2kn6Friend18getEmergencyTargetEv	sim-rerun-high	0	1	YS::PARTY *	kn::Friend::getEmergencyTarget(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
0010fb10	_ZN2kn6Friend15emergencyActionEv	sim-med	0	1	bool	kn::Friend::emergencyAction(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00110500	_ZN2kn6Friend12followPlayerEv	high	0	1		kn::Friend::followPlayer(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
001106a0	_ZN2kn6Friend11adjustSpeedEv	sim-rerun-med	0	1		kn::Friend::adjustSpeed(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
001108f0	_ZN2kn6Friend16_OVR_exec_damageEPN2YS6DAMAGEE	med	0	2		kn::Friend::_OVR_exec_damage(kn::Friend *, YS::DAMAGE *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00110960	_ZN2kn6Friend20_OVR_attack_callbackEPN2YS6BTLOBJEPNS1_6ATTACKEPKNS1_11ATTACKPARAME	med	0	4		kn::Friend::_OVR_attack_callback(kn::Friend *, YS::BTLOBJ *, YS::ATTACK *, const YS::ATTACKPARAM *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
001109c8	_ZN2kn6Friend11_OVR_attackEv	sim-high	0	1		kn::Friend::_OVR_attack(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00110c90	_ZN2kn6Friend15searchWarpPointEv	sim-high	0	1	int	kn::Friend::searchWarpPoint(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00111000	_ZN2kn6Friend19invalidateWarpPointERKNS_7FVectorEf	med	1	2		kn::Friend::invalidateWarpPoint(const kn::FVector &, float) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
00111040	_ZN2kn6Friend9forceWarpEv	med	0	1		kn::Friend::forceWarp(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00111060	_ZN2kn6Friend9warpCntrlEv	med	0	1		kn::Friend::warpCntrl(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
001110e8	_ZN2kn6Friend9warpCntrlEv	sim-rerun-med	0	1		kn::Friend::warpCntrl(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
001112a8	_ZN2kn6Friend11normal_execEv	med	0	1		kn::Friend::normal_exec(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00111520	_ZN2kn6Friend9_OVR_execEv	med	0	1		kn::Friend::_OVR_exec(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
001117d8	_ZN2kn6Friend16_OVR_is_wish_dirEv	sim-gap-med	0	1	bool	kn::Friend::_OVR_is_wish_dir(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00111e50	_ZN2kn6Friend20setPartyCharaAddressEv	med	1	0		kn::Friend::setPartyCharaAddress() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
00111f50	_ZN2kn6Friend15pre_friend_procEP4TASK	med	1	1		kn::Friend::pre_friend_proc(TASK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
001122a0	_ZN2kn6Friend16post_friend_procEP4TASK	med	1	1		kn::Friend::post_friend_proc(TASK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
00112388	_ZN2kn6Friend20effect_observer_procEP4TASK	med	1	1		kn::Friend::effect_observer_proc(TASK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
001123f0	_ZN2kn6Friend4InitEv	high	1	0		kn::Friend::Init() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
001124e8	_ZN2kn6Friend12setWarpLevelENS0_10WARP_LEVELE	med	1	1	kn::Friend::WARP_LEVEL	kn::Friend::setWarpLevel(kn::Friend::WARP_LEVEL) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
001125d8	_ZN2kn6Friend9setTargetENS0_15SET_TARGET_MODEEPN2YS6TARGETE	med	0	3		kn::Friend::setTarget(kn::Friend *, kn::Friend::SET_TARGET_MODE, YS::TARGET *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00112730	_ZN2kn6Friend7setFlagEj	med	0	2	u_int	kn::Friend::setFlag(kn::Friend *, u_int)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00112740	_ZN2kn6Friend7getFlagEv	high	0	1	u_int	kn::Friend::getFlag(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00112c58	_ZN2kn6Friend12isStartLeaveEv	med	0	1	bool	kn::Friend::isStartLeave(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00112d28	_ZN2kn6Friend15is_active_enemyEPKN2YS3OBJE	med	1	1	bool	kn::Friend::is_active_enemy(const YS::OBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
00112d90	_ZN2kn6Friend15is_active_enemyEPKN2YS6TARGETE	med	1	1	bool	kn::Friend::is_active_enemy(const YS::TARGET *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
00112df0	_ZN2kn6Friend15setAttackTargetEPN2YS3OBJEPNS1_6TARGETEPNS_7FVectorEf	high	1	4		kn::Friend::setAttackTarget(YS::OBJ *, YS::TARGET *, kn::FVector *, float) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
00112f88	_ZN2kn6Friend19target2hitCollisionEPN2YS6TARGETE	med	1	1	const YS::COLLISION_ELEM *	kn::Friend::target2hitCollision(YS::TARGET *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
001130b0	_ZN2kn6Friend6strikeERKNS_7FVectorEPN2YS6TARGETEPNS4_6ATTACKEi	med	1	4	bool	kn::Friend::strike(RCFVector, YS::TARGET *, YS::ATTACK *, int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
00113338	_ZN2kn6Friend6strikeERKNS_7FVectorEPN2YS6TARGETEiii	high	0	6	bool	kn::Friend::strike(kn::Friend *, RCFVector, YS::TARGET *, int, int, int)	C:/hd25/kingdom2/naka/libkn/friend.cpp
001133f8	_ZN2kn6Friend18disableFollowEnemyEv	med	0	1		kn::Friend::disableFollowEnemy(kn::Friend *)	C:/hd25/kingdom2/naka/libkn/friend.cpp
00113450	_ZN2kn6Friend12addWarpPointERKNS_7FVectorE	med	1	1		kn::Friend::addWarpPoint(const kn::FVector &) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend.cpp
00113648	_ZN2kn17FriendPersonalityC1EPNS_6FriendEPNS_11FriendParamE	sim-rerun-high	0	3		kn::FriendPersonality::FriendPersonality(kn::FriendPersonality *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00113678	_ZN2kn17FriendPersonalityD1Ev	high	0	1		kn::FriendPersonality::~FriendPersonality(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001136a8	_ZN2kn17FriendPersonality13force_destroyEv	high	0	1		kn::FriendPersonality::force_destroy(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001136b8	_ZN2kn17FriendPersonality15linkActionParamEv	med	0	1		kn::FriendPersonality::linkActionParam(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001137e0	_ZNK2kn17FriendPersonality16getActionTblSizeEv	sim-med	0	1	int	kn::FriendPersonality::getActionTblSize(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001137e8	_ZNK2kn17FriendPersonality12getActionTblEv	sim-med	0	1	kn::FriendAction *	kn::FriendPersonality::getActionTbl(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001137f0	_ZNK2kn17FriendPersonality14getHopParamNumEv	sim-sandwich	0	1	int	kn::FriendPersonality::getHopParamNum(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00113808	_ZNK2kn17FriendPersonality11getHopParamEi	sim-med	0	2	kn::FriendHopParam *	kn::FriendPersonality::getHopParam(const kn::FriendPersonality *, int)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00113848	_ZN2kn17FriendPersonality4idleEPNS_12FriendActionEPN2YS6TARGETEPPvb	med	0	5	bool	kn::FriendPersonality::idle(kn::FriendPersonality *, kn::FriendAction *, YS::TARGET *, void **, bool)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00113d44	_ZN2kn17FriendPersonality6mpItemEPNS_12FriendActionEPN2YS6TARGETEPPvb	sim-high	0	5	bool	kn::FriendPersonality::mpItem(kn::FriendPersonality *, kn::FriendAction *, YS::TARGET *, void **, bool)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00113fb0	_ZN2kn17FriendPersonality16execScriptActionEPNS_12FriendActionEPN2YS6TARGETEPPvb	med	0	5	bool	kn::FriendPersonality::execScriptAction(kn::FriendPersonality *, kn::FriendAction *, YS::TARGET *, void **, bool)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114140	_ZN2kn17FriendPersonality4cureEPNS_12FriendActionEPN2YS6TARGETEPPvb	sim-high	0	5	bool	kn::FriendPersonality::cure(kn::FriendPersonality *, kn::FriendAction *, YS::TARGET *, void **, bool)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001142a0	_ZNK2kn17FriendPersonality13getMagicRatioEv	sim-sandwich	0	1	float	kn::FriendPersonality::getMagicRatio(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001142b0	_ZNK2kn17FriendPersonality11getHopRatioEv	sim-sandwich	0	1	float	kn::FriendPersonality::getHopRatio(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001142c0	_ZNK2kn17FriendPersonality19getSearchEnemyRangeEv	med	0	1	float	kn::FriendPersonality::getSearchEnemyRange(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001142d0	_ZNK2kn17FriendPersonality21getLostTargetDistanceEv	sim-med	0	1	float	kn::FriendPersonality::getLostTargetDistance(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001142e0	_ZNK2kn17FriendPersonality15getMoveRangeLowENS_6Friend9MOVE_MODEEbb	sim-sandwich	0	4	float	kn::FriendPersonality::getMoveRangeLow(const kn::FriendPersonality *, kn::Friend::MOVE_MODE, bool, bool)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114328	_ZNK2kn17FriendPersonality14getMoveRangeHiENS_6Friend9MOVE_MODEEbb	sim-sandwich	0	4	float	kn::FriendPersonality::getMoveRangeHi(const kn::FriendPersonality *, kn::Friend::MOVE_MODE, bool, bool)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114380	_ZNK2kn17FriendPersonality15getStayDistanceEv	sim-sandwich	0	1	float	kn::FriendPersonality::getStayDistance(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114390	_ZNK2kn17FriendPersonality15getAwayDistanceEv	sim-med	0	1	float	kn::FriendPersonality::getAwayDistance(const kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001143a0	_ZN2kn17FriendPersonality11exec_damageEPN2YS6DAMAGEE	high	0	2		kn::FriendPersonality::exec_damage(kn::FriendPersonality *, YS::DAMAGE *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001143a8	_ZN2kn17FriendPersonality15attack_callbackEPN2YS6BTLOBJEPNS1_6ATTACKEPKNS1_11ATTACKPARAME	high	0	4		kn::FriendPersonality::attack_callback(kn::FriendPersonality *, YS::BTLOBJ *, YS::ATTACK *, const YS::ATTACKPARAM *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001143b0	_ZN2kn17FriendPersonality10initializeEv	high	0	1		kn::FriendPersonality::initialize(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001143b8	_ZN2kn17FriendPersonality15exec_initializeEv	high	0	1		kn::FriendPersonality::exec_initialize(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001143c0	_ZN2kn17FriendPersonality8pre_execEv	high	0	1		kn::FriendPersonality::pre_exec(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001143c8	_ZN2kn17FriendPersonality9post_execEv	high	0	1		kn::FriendPersonality::post_exec(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001143d0	_ZN2kn17FriendPersonality15effect_observerEv	high	0	1		kn::FriendPersonality::effect_observer(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114428	_ZN2kn17FriendPersonality9end_limitEv	high	0	1		kn::FriendPersonality::end_limit(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114430	_ZN2kn17FriendPersonality15startWarpEffectEv	high	0	1		kn::FriendPersonality::startWarpEffect(kn::FriendPersonality *)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114438	_ZN2kn17FriendPersonality14getActionParamEi	med	0	2	kn::FriendActionParam *	kn::FriendPersonality::getActionParam(kn::FriendPersonality *, int)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114490	_ZN2kn17FriendPersonality15getSpecialParamEi	sim-med	0	2	kn::FriendSpecialParam *	kn::FriendPersonality::getSpecialParam(kn::FriendPersonality *, int)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
001144e8	_ZN2kn17FriendPersonality11proc2ActionEMS0_FbPNS_12FriendActionEPN2YS6TARGETEPPvbE	med	0	2	kn::FriendAction *	kn::FriendPersonality::proc2Action(kn::FriendPersonality *, FriendActionProc)	C:/hd25/kingdom2/naka/libkn/friend_personality.cpp
00114580	_ZN2kn13FriendSaveRamC1Ev	sim-med	0	1		kn::FriendSaveRam::FriendSaveRam(kn::FriendSaveRam *)	C:/hd25/kingdom2/naka/libkn/friend_saveram.cpp
001145b0	_ZN2kn13FriendSaveRam10item2indexEi	med	1	1	int	kn::FriendSaveRam::item2index(int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/naka/libkn/friend_saveram.cpp
001147b8	_ZN2kn6DonaldC1EPNS_6FriendEPNS_11FriendParamE	sim-med	0	3		kn::Donald::Donald(kn::Donald *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/donald.cpp
00114828	_ZN2kn6DonaldD1Ev	sim-vt-med	0	1		kn::Donald::~Donald(kn::Donald *)	C:/hd25/kingdom2/naka/libkn/donald.cpp
00114918	_ZN2kn7AladdinD1Ev	sim-med	0	1		kn::Aladdin::~Aladdin(kn::Aladdin *)	C:/hd25/kingdom2/naka/libkn/aladdin.cpp
00114940	_ZN2kn5BeastD1Ev	sim-vt-med	0	1		kn::Beast::~Beast(kn::Beast *)	C:/hd25/kingdom2/naka/libkn/beast.cpp
00114a20	_ZN2kn5Goofy4rushEPNS_12FriendActionEPN2YS6TARGETEPPvb	sim-high	0	5	bool	kn::Goofy::rush(kn::Goofy *, kn::FriendAction *, YS::TARGET *, void **, bool)	C:/hd25/kingdom2/naka/libkn/goofy.cpp
00114ab0	_ZN2kn7AladdinC1EPNS_6FriendEPNS_11FriendParamE	sim-high	0	3		kn::Aladdin::Aladdin(kn::Aladdin *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/aladdin.cpp
00114af8	_ZN2kn5AuronC1EPNS_6FriendEPNS_11FriendParamE	sim-vt-med	0	3		kn::Auron::Auron(kn::Auron *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/auron.cpp
00114b68	_ZN2kn5AuronD1Ev	sim-vt-med	0	1		kn::Auron::~Auron(kn::Auron *)	C:/hd25/kingdom2/naka/libkn/auron.cpp
00114c30	_ZN2kn3PinC1EPNS_6FriendEPNS_11FriendParamE	sim-vt-med	0	3		kn::Pin::Pin(kn::Pin *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/pin.cpp
00114ca0	_ZN2kn3PinD1Ev	sim-vt-med	0	1		kn::Pin::~Pin(kn::Pin *)	C:/hd25/kingdom2/naka/libkn/pin.cpp
00114ea0	_ZN2kn5MulanC1EPNS_6FriendEPNS_11FriendParamE	sim-med	0	3		kn::Mulan::Mulan(kn::Mulan *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/mulan.cpp
00114f10	_ZN2kn5MulanD1Ev	sim-vt-med	0	1		kn::Mulan::~Mulan(kn::Mulan *)	C:/hd25/kingdom2/naka/libkn/mulan.cpp
00114fb0	_ZN2kn5SimbaC1EPNS_6FriendEPNS_11FriendParamE	sim-high	0	3		kn::Simba::Simba(kn::Simba *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/simba.cpp
00114ff8	_ZN2kn7SparrowC1EPNS_6FriendEPNS_11FriendParamE	sim-vt-callsite	0	3		kn::Sparrow::Sparrow(kn::Sparrow *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/sparrow.cpp
00115040	_ZN2kn5SimbaD1Ev	sim-med	0	1		kn::Simba::~Simba(kn::Simba *)	C:/hd25/kingdom2/naka/libkn/simba.cpp
00115068	_ZN2kn7SparrowD1Ev	high	0	1		kn::Sparrow::~Sparrow(kn::Sparrow *)	C:/hd25/kingdom2/naka/libkn/sparrow.cpp
001151f8	_ZN2kn5BeastC1EPNS_6FriendEPNS_11FriendParamE	sim-vt-callsite	0	3		kn::Beast::Beast(kn::Beast *, kn::Friend *, kn::FriendParam *)	C:/hd25/kingdom2/naka/libkn/beast.cpp
